"","dataset","ccode","cnumb","cluster","clust2","cname","yrbeg","yrend","decade","geo","royal","euro","lac","mideast","asia","africa","warend2","warend5","warend10","noviol2","noviol5","noviol10","gurr2","gurr5","gurr10","pol982","pol985","pol9810","polity2","polity5","polity10","pbs2ll","pbs2l","pbs5l","pbs10l","bollen80","gpol2","gciv2","gpol5","gciv5","gpol10","gciv10","gurrlag5","gurrlagx","outcome","outcome2","treaty","wardur","wartype","unintrvn","uncint","un2int","un2cint","untype","nouncint","peaceop","interven","major","pw10","elf","factmf","factnum","battle","dead","ridp","lifes","lifee","garm","gdp60","gdp85","gdpcap","rgdpcaps","rgdpcape","rgdpch","rgdpch2","aid91","en1","en2st","en2end","area","popst","popen5","popen10","popgro","infst","border","illit","illitend","water","gini1","transf85","sxp","nettrans","electric","en9903s","eh","coldwar","pbs2s3","pbs2s6","pbs2s9","pbs5s3","pbs5s6","pbs5s9","outcome3","negout","milout","logdead","trnsfcap","encaps","cost","costcap","intense","logcost","faction","factn1","factn2","un2cint1","un2cint2","un2cint3","un2cint4","un2cint5","untype1","untype2","untype3","untype4","untype5","strongUN","UNops","UNop1","UNop2","UNop3","UNop4","treatUN","outUN","factnum2","logpop","elfpop","elfpop2","untreaty","unout","exp","energy","ielec","ielf","ielf2","ielfpol","gini","ielfgini","gdp","PKO","enforce","truce","vrebel","vgov","UNopindx","RC2","IC2","LC2","develop","devel","PredUN","ResUN","Pred2UN","Res2UN","L1","Phat1","L2","Phat2","L3","Phat3","L4","Phat4","L5","Phat5","L6","Phat6","L7","Phat7","L8","Phat8","L10","Phat10","L11","Phat11","L12","Phat12","L13","Phat13","L14","Phat14","L15","Phat15","L16","Phat16","L17","Phat17"
"79",4,"KOR2",79,"KOR","KOR","Korea",50,53,1,4,0,0,0,0,1,0,"Yes","Yes","Yes","Yes","Yes","Yes",3,2,5,3,2,5,3,2,5,1,"Success","Success","Success",22,NA,NA,NA,NA,NA,NA,1,1,"Truce","Truce",0,36,0,"Yes","Enforcement",1,"Enforcement","Enforcement+",4,4,1,1,"Yes",0,"Many",5,1892111,1892111,0,44,47,8256,883,4267,61,NA,NA,796,796,54.7999992370605,0.375,507.459991455078,507.459991455078,99020,25048670,23339000,26796000,1.87000000476837,114,1,NA,NA,58,34,852099968,0.0219999998807907,5.55e+08,840.969482421875,2066,0,1,0,"Failure",0,0,0,0,1,1,0,14.4532041549683,22.1568641662598,8.24794260552153e-05,1892111,0.075537383556366,0.00209826068021357,14.4532041549683,"3+",0,1,0,0,0,0,1,0,0,0,0,1,"Strong","Enforce+",0,0,0,1,0,9,25,17.0363311767578,0,0,0,12,0.0219999998807907,507.459991455078,840.969482421875,0,0,0,34,0,796,0,1,1,0,0,0.75,0.329179853200912,0.00597115838900208,0.117855459451675,840.969482421875,840.969482421875,0.937197744846344,-0.062802255153656,0.895939588546753,-0.104060411453247,-2.60005831718445,0.0691346675157547,-4.58034229278564,0.0101473620161414,-3.91942453384399,0.0194660648703575,0.282577186822891,0.570177912712097,-6.20012283325195,0.00202507223002613,-5.46756982803345,0.00420373259112239,-3.18737483024597,0.0396436043083668,-5.27042818069458,0.0051151099614799,-5.54223299026489,0.00390247977338731,-1.34023141860962,0.207472011446953,-4.75207424163818,0.00855986401438713,-0.550072550773621,0.365847587585449,-2.62618827819824,0.0674718841910362,1.57581341266632,0.828610777854919,-0.196819484233856,0.450953364372253,4.00518226623535,0.982105076313019
"80",1,"IDN1",65,"IDN","IDN","Indonesia-Mol.",50,50,1,4,0,0,0,0,1,0,"No","No","No","No","No","No",10,10,5,10,10,5,-10,-20,-20,0,"Failure","Failure","Failure",33,NA,NA,NA,NA,NA,NA,11,6,"Victory","Victory-Govt",0,6,1,"No","None",0,"None","None",0,0,0,0,"No",76,"Few",2,5000,5000,0,36,36,600,621,1626,48,480,480,480,480,1874.40002441406,0.0930000022053719,70.7900009155273,70.7900009155273,1904570,83413921,90727179,100654509,1.10000002384186,160,2,43.4000015258789,43.4000015258789,3,33.4900016784668,8.8e+07,NA,1.26e+08,43.6403312683105,5024,74,1,0,"Failure",0,0,0,0,0,0,1,8.51719284057617,1.5105391740799,6.02297550358344e-05,5000,5.99420345679391e-05,9.99033909465652e-06,8.51719284057617,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,18.2393264770508,6339458048,6339458048,0,0,0.116699121892452,70.7900009155273,43.6403312683105,76,5776,760,33.4900016784668,2545.240234375,480,0,0,0,0,1,0,0.353752970695496,0.000395697687054053,0.0280505232512951,43.6403312683105,43.6403312683105,0.00959247630089521,0.00959247630089521,0.00967414118349552,0.00967414118349552,-3.06017088890076,0.0447803921997547,-5.04045534133911,0.00642919912934303,-4.3795371055603,0.0123760709539056,-0.177535459399223,0.455732345581055,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-0.01417575776577,0.496456116437912,-2.09722900390625,0.109366439282894,-2.36903405189514,0.0855646878480911,1.83296775817871,0.862114906311035,-5.21218681335449,0.00542020425200462,-1.01018512248993,0.266943633556366,0.547010838985443,0.633441805839539,4.74901247024536,0.991414129734039,-0.65693211555481,0.341429114341736,3.54506969451904,0.971943318843842
"81",1,"COL1",29,"COL","COL","Colombia",48,62,1,2,0,0,1,0,0,0,"Yes","Yes","Yes","Yes","Yes","Yes",17,17,17,17,17,17,17,17,17,0,"Success","Success","Success",72,NA,NA,NA,NA,NA,NA,15,15,"Settlement","Settlement",1,168,0,"No","None",0,"None","None",0,0,0,0,"No",6,"Many",3,301400,301400,2000000,46,57,352,1657,2893,177,1000,1684,1503,1503,122.5,0.27700001001358,443.760009765625,443.760009765625,1138910,11597000,17868000,20179000,2.5,123,5,19.2000007629395,19.2000007629395,63,51.5099983215332,4.61e+08,0.0850000008940697,1.66e+08,561.359375,2164,19,1,1,"Success",1,1,1,1,1,1,0,12.6161937713623,14.3140468597412,0.000186599980224855,2301400,0.198447868227959,0.00118123728316277,14.6490278244019,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,16.2662563323975,69582000,69582000,0,0,0.0850000008940697,443.760009765625,561.359375,6,36,102,51.5099983215332,309.059997558594,1503,0,0,0,0,0,0,0.314702302217484,0.00374967791140079,0.127253144979477,561.359375,561.359375,0.344844549894333,0.344844549894333,0.318661838769913,0.318661838769913,-2.76141214370728,0.0594453625380993,-4.74169635772705,0.00864838808774948,-4.0807785987854,0.0166136305779219,0.121223308146,0.530268788337708,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-3.29205584526062,0.0358447283506393,-5.37510919570923,0.00460907118394971,-5.64691400527954,0.00351598276756704,-1.44491243362427,0.190785780549049,-4.91342830657959,0.0072936681099236,-0.711426377296448,0.329283744096756,-2.73086929321289,0.0611762180924416,1.47113239765167,0.813229441642761,-0.358173340559006,0.411401808261871,3.84382843971252,0.979037344455719
"82",1,"SRI3",119,"SRI","SRI","Sri Lanka (JVP II)",87,89,5,4,0,0,0,0,1,0,"Yes","Yes","Yes","Yes","Yes","Yes",15,15,15,15,15,15,15,15,15,1,"Success","Success","Success",83,4,5,4,5,NA,NA,13,14,"Truce","Truce",0,24,0,"No","None",0,"None","None",3,3,0,0,"Yes",47,"Few",2,30000,30000,500000,70.6900024414062,71.4100036621094,193,1267,2152,397,2045,2045,2040,2040,890.5,0.0450000017881393,93.5400009155273,109.519996643066,65610,16495305,18065535,19144874,2,22,0,13.3000001907349,12.8999996185303,60,45.2999992370605,442755328,0.137999996542931,442800000,220,1828,57,1,1,"Success",1,1,1,1,1,1,0,10.308952331543,26.8440017700195,0.000110819411929697,530000,0.0321303531527519,0.00133876467589289,13.1806325912476,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,16.6185855865479,775279360,775279360,0,0,0.137999996542931,93.5400009155273,220,47,2209,705,45.2999992370605,2129.09985351562,2040,0,0,1,0,0,0,0.219516709446907,0.00703199906274676,0.122419528663158,220,220,0.626896321773529,0.626896321773529,0.60812121629715,0.60812121629715,-2.95839953422546,0.0493410229682922,-4.93868350982666,0.00711306557059288,-4.27776575088501,0.0136837810277939,-0.0757640451192856,0.481068044900894,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-2.50709939002991,0.0753619819879532,-4.59015274047852,0.010049294680357,-4.86195755004883,0.00767595088109374,-0.65995591878891,0.340749502182007,-5.1104154586792,0.0059973900206387,-0.908413767814636,0.287324547767639,-1.94591283798218,0.124999709427357,2.25608897209167,0.905174493789673,-0.555160701274872,0.364667922258377,3.64684104919434,0.974589169025421
"83",1,"UGA2",126,"UGA","UGA","Uganda",78,79,3,5,0,0,0,0,0,1,"No","No","No","No","No","No",13,13,3,13,13,3,-20,-20,-20,0,"Failure","Failure","Failure",44,NA,NA,NA,NA,7,7,NA,NA,"Victory","Victory-Rebels",0,12,0,"No","None",0,"None","None",0,0,1,0,"Yes",93,"Many",3,2000,2000,0,48.439998626709,48.439998626709,70,67.8000030517578,465,270,534,534,534,534,666.799987792969,0.0109999999403954,58,23,235880,12297806,NA,NA,3.5,115,5,54.5,45,15,36.8899993896484,4e+07,0.155000001192093,1.7e+07,35,384,76,1,0,"Failure",0,0,0,0,0,0,1,7.60090255737305,1.38236033916473,3.12250813294668e-05,2000,0.000162630632985383,1.3552552445617e-05,7.60090255737305,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,16.3249320983887,1143696000,1143696000,0,0,0.155000001192093,58,35,93,8649,1209,36.8899993896484,3430.77001953125,534,0,0,0,1,0,0,0.170589104294777,0.000362120248610154,0.0299485605210066,35,35,0.195570006966591,0.195570006966591,0.189014300704002,0.189014300704002,-3.06515693664551,0.044567596167326,-5.04544115066528,0.00639742892235518,-4.38452339172363,0.0123152723535895,-0.182521507143974,0.454495877027512,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,0.475643306970596,0.616718590259552,-1.60740983486176,0.166948541998863,-1.87921488285065,0.132479086518288,2.32278680801392,0.91074675321579,-5.21717309951782,0.00539339054375887,-1.01517117023468,0.265969067811966,1.03682994842529,0.738237857818604,5.23883152008057,0.994721531867981,-0.661918163299561,0.340308845043182,3.54008364677429,0.97180700302124
"84",1,"PHL3",106,"PHL","PHL","Philip.-MNLF/MILF",72,96,3,4,0,0,0,0,1,0,"Yes",NA,NA,"No",NA,NA,19,19,NA,19,19,NA,-10,-10,NA,0,"Failure",NA,NA,33,3,4,2,3,NA,NA,11,13,"Truce","Truce",0,288,1,"No","None",0,"None","None",0,0,0,0,"No",74,"Few",2,25118,30000,450000,57.8600006103516,66.3000030517578,800,1112,1521,390,1403,1763,3200,1462,1053,0.129999995231628,213.399993896484,328.320007324219,300000,39778000,76103564,NA,2.79999995231628,65,0,17.3999996185303,5.90000009536743,36,49.3899993896484,3.78e+08,0.0570000000298023,4.01e+08,352.609161376953,10563,51,1,0,"Failure",0,NA,NA,NA,1,1,0,10.308952331543,10.0809488296509,0.000265548791503534,480000,0.0120669715106487,4.18992058257572e-05,13.0815410614014,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,17.4988250732422,2943571968,2943571968,0,0,0.0570000000298023,213.399993896484,352.609161376953,74,5476,1406,49.3899993896484,3654.85986328125,3200,0,0,1,0,0,0,0.509918808937073,0.00264078448526561,0.192727774381638,352.609161376953,352.609161376953,0.175589010119438,0.175589010119438,0.182305335998535,0.182305335998535,-2.88187503814697,0.0530568510293961,-4.86215925216675,0.00767441466450691,-4.2012414932251,0.0147559717297554,0.000760371331125498,0.500190079212189,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-2.45412826538086,0.0791371837258339,-4.53718137741089,0.0105901807546616,-4.80898666381836,0.00809013657271862,-0.606984794139862,0.352747321128845,-5.03389120101929,0.00647126603871584,-0.83188933134079,0.303245723247528,-1.89294171333313,0.13090942800045,2.30906009674072,0.909624636173248,-0.478636294603348,0.382574200630188,3.72336554527283,0.976417064666748
"85",2,"BUR4",20,"BUR","BUR","Burundi",91,NA,5,5,0,0,0,0,0,1,"No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,-10,-10,-10,0,"Failure","Failure","Failure",0,7,6,7,7,7,6,3,3,"War","War",0,96,1,"No","None",1,"Mediation","None",0,0,0,0,"Yes",4,"Many",3,1500,1500,0,46.7099990844727,46.7099990844727,40,640,510,527,527,527,560,560,259.100006103516,0.00499999988824129,20.8199996948242,23.5599994659424,27380,5181000,5537387,NA,2.5,101,3,65,65,25.6000003814697,NA,89244616,0.0640000030398369,89244616,32,82,20,0,0,"Failure",0,0,0,0,0,0,1,7.31322050094604,17.2253646850586,1.58270595420618e-05,1500,0.000289519404759631,3.01582713291282e-06,7.31322050094604,"3+",0,1,0,1,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,15.4605083465576,20724000,20724000,0,0,0.0640000030398369,20.8199996948242,32,4,16,NA,33.9211196899414,135.684478759766,560,0,0,0,0,0,0,0.39608445763588,0.00451232073828578,0.0309701133519411,32,32,0.258471518754959,-0.741528511047363,0.293353348970413,-0.706646680831909,-3.06688809394836,0.0444939397275448,-5.04717254638672,0.0063864323310554,-4.38625431060791,0.0122942356392741,-0.184252709150314,0.454066693782806,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,0.629428803920746,0.652359962463379,-1.45362436771393,0.18944439291954,-1.72542941570282,0.151173144578934,2.47657227516174,0.922483026981354,-5.2189040184021,0.00538411317393184,-1.01690244674683,0.265631198883057,1.19061541557312,0.766851127147675,5.39261722564697,0.995470583438873,-0.663649380207062,0.339920312166214,3.53835225105286,0.971759557723999
"86",1,"MOZ",91,"MOZ","MOZ","Mozambique",79,92,4,5,0,0,0,0,0,1,"Yes","Yes",NA,"Yes","Yes",NA,16,16,NA,16,16,NA,16,16,NA,1,"Success","Success",NA,11,3,5,3,4,NA,NA,2,1,"Settlement","Settlement",1,156,0,"Yes","PKO",1,"PKO","MultiPKO",0,3,1,1,"Yes",65,"Many",5,255000,500000,3500000,43.4599990844727,43.4199981689453,25,1128,697,298,1182,760,1078,1078,1070.30004882812,0.0610000006854534,58.7700004577637,43.3699989318848,801590,11828029,14521820,18165476,2.09999990463257,157,6,72.8000030517578,59.5400009155273,24,NA,1.39e+08,NA,98183333,369.661590576172,593,70,1,1,"Success",1,1,1,1,1,1,0,13.1223630905151,8.30090427398682,5.01351496495772e-05,4e+06,0.338179767131805,0.00216781906783581,15.2018051147461,"3+",0,1,0,0,0,1,0,0,0,0,1,0,"Strong","PKO",0,0,1,0,2,4,25,16.285982131958,768821888,768821888,3,12,0.137216344475746,58.7700004577637,369.661590576172,65,4225,1040,34.6989936828613,2255.4345703125,1078,1,0,0,0,0,0.5,0.380399972200394,0.282179653644562,0.0882105231285095,369.661590576172,369.661590576172,0.877744197845459,-0.122255802154541,0.86774218082428,-0.13225781917572,-2.87203478813171,0.0535534247756004,-4.85231876373291,0.00774971907958388,-4.19140100479126,0.0148997204378247,0.0106007717549801,0.502650141716003,-6.20012283325195,0.00202507223002613,-5.46756982803345,0.00420373259112239,-3.58755278587341,0.0269211530685425,-5.67060613632202,0.00343394349329174,-5.94241094589233,0.00261881551705301,-1.74040925502777,0.149260953068733,-5.02405071258545,0.00653484277427197,-0.822048962116241,0.305328905582428,-3.02636623382568,0.0462488494813442,1.17563557624817,0.764162182807922,-0.468795895576477,0.384901285171509,3.73320579528809,0.976642549037933
"87",1,"NIC1",93,"NIC","NIC","Nicaragua",78,79,4,2,0,0,1,0,0,0,"No","No","No","No","No","No",5,9,9,5,9,9,-20,-20,-20,0,"Failure","Failure","Failure",17,6,5,5,5,5,5,2,2,"Victory","Victory-Rebels",0,10,0,"No","None",0,"None","None",0,0,1,1,"No",18,"Few",2,35000,50000,500000,57.5900001525879,58.7200012207031,72,1482,1611,1230,2531,1853,1707,1707,841.099975585938,0.130999997258186,334.959991455078,276.140014648438,130000,2647000,3143000,3580000,3.20000004768372,90,2,13,13,56,50.3199996948242,79300000,0.196999996900558,67644444,302.620849609375,1030,24,1,0,"Failure",0,0,0,0,0,0,1,10.8197784423828,25.5551357269287,0.000389119755709544,550000,0.207782387733459,0.0207782387733459,13.2176733016968,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,14.7889375686646,47646000,47646000,0,0,0.196999996900558,334.959991455078,302.620849609375,18,324,90,50.3199996948242,905.760009765625,1707,0,0,0,1,0,0,0.215128317475319,0.00669437041506171,0.113438069820404,302.620849609375,302.620849609375,0.0382339917123318,0.0382339917123318,0.0305287819355726,0.0305287819355726,-2.91072177886963,0.0516260862350464,-4.8910059928894,0.00745782256126404,-4.2300877571106,0.0143424151465297,-0.0280862525105476,0.492978900671005,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-2.52690029144287,0.0739937573671341,-4.6099534034729,0.00985421054065228,-4.88175821304321,0.0075265895575285,-0.679756641387939,0.336315631866455,-5.06273746490479,0.00628841808065772,-0.860735952854156,0.297185599803925,-1.96571362018585,0.122850030660629,2.23628807067871,0.903461217880249,-0.507482886314392,0.375783771276474,3.69451880455017,0.975743591785431
"88",1,"CRO1",134,"CRO","YUG","Yugoslavia-Croatia",91,91,5,1,0,1,0,0,0,0,"No","No",NA,"No","No",NA,11,11,NA,11,11,NA,-20,-20,NA,0,"Failure","Failure",NA,NA,4,4,4,4,NA,NA,6,5,"Truce","Truce",0,7,1,"Yes","PKO",1,"PKO","TradPKO",0,3,0,0,"No",75,"Many",3,10000,25000,320000,71.7300033569336,71.7300033569336,33.7000007629395,NA,NA,4191,5172,5172,4548,4548,0,0.497999995946884,1424.68005371094,1108.61999511719,NA,4795547,4661086,NA,NA,20,4,3,3,96,31.8799991607666,NA,NA,426400000,1000.85321044922,56047,45,0,0,"Failure",0,0,0,0,1,1,0,10.1266307830811,88.9158248901367,0.0116873010993004,345000,0.0719417408108711,0.0102773914113641,12.7512998580933,"3+",0,1,0,0,0,1,0,0,0,1,0,0,"Strong","PKO",0,0,1,0,0,6,9,15.3831987380981,359666016,359666016,0,9,0.122692361474037,1424.68005371094,1000.85321044922,75,5625,825,31.8799991607666,2391,4548,1,0,1,0,0,0.5,0.434581190347672,0.0331322252750397,0.320295244455338,1000.85321044922,1000.85321044922,0.483002841472626,-0.516997158527374,0.679966807365417,-0.320033192634583,-2.50779461860657,0.0753135532140732,-4.48807907104492,0.0111172357574105,-3.82716083526611,0.02130744792521,0.37484085559845,0.592628180980682,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-2.27759218215942,0.0929958447813988,-4.36064529418945,0.0126091241836548,-4.63245010375977,0.00963711086660624,-0.430448532104492,0.394019246101379,-4.6598105430603,0.00937944930046797,-0.45780885219574,0.387505739927292,-1.7164055109024,0.152334734797478,2.48559617996216,0.923125863075256,-0.104555800557137,0.473884850740433,4.09744596481323,0.983656466007233
"89",4,"IND2",62,"IND","IND","India-Kashmir",65,65,3,4,0,0,0,0,1,0,"Yes","No","No","No","No","No",17,19,19,17,19,19,-10,-10,-10,1,"Failure","Failure","Failure",94,NA,NA,NA,NA,2,5,19,19,"Truce","Truce",0,6,1,"Yes","Observer",1,"Observer","Observer",0,2,0,0,"No",89,"Few",2,15848,20000,2000000,46,47,1056,665,899,155,766,766,751,751,2745,0.0810000002384186,111.029998779297,111.029998779297,3287590,487337000,547569000,613459000,NA,152,6,65.9000015258789,65.9000015258789,17,31.1399993896484,2207000064,0.0160000007599592,1.86e+09,129.690170288086,70944,128,1,0,"Failure",0,0,0,0,1,1,0,9.90348720550537,3.8166606426239,0.000145574827911332,2020000,0.0041449754498899,0.000690829241648316,14.5186080932617,"<3",1,0,0,0,1,0,0,0,1,0,0,0,"Weak","Med/Obs",0,1,0,0,0,3,4,20.004467010498,43372994560,43372994560,0,6,0.0160000007599592,111.029998779297,129.690170288086,89,7921,1513,31.1399993896484,2771.4599609375,751,0,0,1,0,0,0.25,0.430341631174088,0.00107996084261686,0.0495873242616653,129.690170288086,129.690170288086,0.423681497573853,-0.576318502426147,0.371078103780746,-0.628921866416931,-3.01051449775696,0.0469531156122684,-4.99079847335815,0.00675430148839951,-4.3298807144165,0.0129979467019439,-0.127878904342651,0.468073755502701,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-3.22233772277832,0.0383337140083313,-5.30539083480835,0.00494023039937019,-5.57719612121582,0.00376889994367957,-1.37519419193268,0.201781943440437,-5.16253042221069,0.00569457514211535,-0.960528612136841,0.276772379875183,-2.66115117073059,0.0653050318360329,1.54085052013397,0.823588311672211,-0.607275545597076,0.352680921554565,3.59472608566284,0.973266124725342
"90",1,"IRQ2",73,"IRQ","IRQ","Iraq-Kurds",61,75,2,3,0,0,0,1,0,0,"Yes","Yes","Yes","No","No","No",3,1,1,3,1,1,-10,-10,-10,0,"Failure","Failure","Failure",17,7,7,6,7,7,7,5,5,"Victory","Victory-Govt",0,168,1,"No","None",0,"None","None",0,0,1,0,"Yes",36,"Many",4,10000,90000,1000000,49.9700012207031,60,600,3320,3946,228,3427,5463,3643,3643,552.400024414062,0.256999999284744,463.619995117188,1179.07995605469,438320,7059000,13007000,15319000,3.40000009536743,137,6,75.8000030517578,75.9000015258789,70,62.8800010681152,NA,0.270000010728836,-83470456,831.396850585938,3848,71,1,0,"Failure",0,0,0,0,0,0,1,11.4075651168823,-11.824686050415,0.0005451196921058,1090000,0.154412806034088,0.00091912382049486,13.9016885757446,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,16,15.7698135375977,254124000,254124000,0,0,0.270000010728836,463.619995117188,831.396850585938,36,1296,108,62.8800010681152,2263.67993164062,3643,0,0,0,0,1,0,0.534916996955872,-0.00309757026843727,0.259316980838776,831.396850585938,831.396850585938,0.011072201654315,0.011072201654315,0.00517150387167931,0.00517150387167931,-2.60558247566223,0.0687800049781799,-4.58586645126343,0.0100920256227255,-3.92494869232178,0.0193609036505222,0.277053117752075,0.568823635578156,-5.46530532836914,0.00421322276815772,-4.73275232315063,0.00872540846467018,-2.89255261421204,0.0525229424238205,-4.97560596466064,0.00685699097812176,-5.24741077423096,0.0052335886284709,-1.04540908336639,0.260107666254044,-4.75759840011597,0.00851310975849628,-0.555596590042114,0.364566922187805,-2.33136606216431,0.0885583385825157,1.87063574790955,0.866531848907471,-0.202343538403511,0.449586004018784,3.99965810775757,0.982007741928101
"91",2,"ANG2",7,"ANG","ANG","Angola",92,NA,5,5,0,0,0,0,0,1,"No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,-20,-20,-20,0,"Failure","Failure","Failure",NA,6,6,6,6,NA,NA,3,3,"War","War",1,84,1,"Yes","PKO",1,"PKO","TradPKO",0,3,1,1,"Yes",78,"Few",2,20000,500000,2300000,46.5,47.8499984741211,10.5,886,662,760,760,800,800,701,279.700012207031,0.063000001013279,99.4599990844727,95.8499984741211,1246700,10000000,10548847,NA,2.5,132.399993896484,4,58.2999992370605,58.2999992370605,37.5999984741211,NA,2.1e+07,NA,2.1e+07,185,1043,65,0,0,"Failure",0,0,0,0,0,0,1,13.1223630905151,2.09999990463257,0.000104300001112279,2800000,0.280000001192093,0.00333333341404796,14.8451299667358,"<3",1,0,0,0,0,1,0,0,0,1,0,0,"Strong","PKO",0,0,1,0,2,0,4,16.1180953979492,7.8e+08,7.8e+08,3,0,0.131194651126862,99.4599990844727,185,78,6084,NA,42.1974143981934,3291.3984375,800,1,0,0,0,0,0.5,0.461591958999634,0.360633939504623,0.0571709647774696,185,185,0.298427999019623,-0.701572000980377,0.318803519010544,-0.681196451187134,-2.97859692573547,0.0484022125601768,-4.95888090133667,0.00697183283045888,-4.29796314239502,0.0134138464927673,-0.095961406826973,0.476028054952621,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-3.39688587188721,0.032392930239439,-5.47993898391724,0.00415227096527815,-5.75174379348755,0.00316717266105115,-1.54974222183228,0.175123497843742,-5.13061285018921,0.00587817840278149,-0.928611099720001,0.283206582069397,-2.8356990814209,0.0554252751171589,1.36630260944366,0.79678213596344,-0.575358033180237,0.360001415014267,3.62664365768433,0.974084138870239
